driverId,name,ssn,location,certified,wage-plan
88,Kathryn Sweeney,048-89-7480,"236 Christian Courts
South Kevinborough, TX 50313",Y,hours
89,Ashley Smith,231-99-8315,"3566 Brown Glen Suite 829
Port Connorborough, MI 42403",N,miles
90,Tim Cuevas,860-63-1141,"129 George Stravenue Suite 103
Lewisshire, WI 12741",N,miles
91,Carrie Jones MD,232-39-0487,"7668 Lawrence Spurs
New Angela, VT 45263",Y,miles
92,Juan Hart,710-85-3934,"99227 Shannon Forks Apt. 491
Natalieview, GU 88983",N,miles
93,Andrew Sanchez,094-74-5881,"016 Tammy Mews Apt. 054
Callahanfort, NM 46407",N,hours
94,Edward Howell,285-65-7483,"162 Anthony River Suite 147
South Desireemouth, CO 16282",Y,hours
95,Teresa Hudson,889-34-4102,"USNS Hamilton
FPO AP 04521",N,miles
96,Derrick Johnson,074-11-0761,"81584 David Field
East Benjaminfort, AZ 37920",N,miles
97,Raymond Carpenter,815-93-8310,"074 Bender Ville Suite 677
Port Karenshire, FL 64596",Y,hours
98,Andrew Turner,710-05-3460,"08257 Scott Club Suite 186
North Coreyport, NM 72724",N,miles
99,Mary Marsh,141-31-0682,"6380 Jennifer Isle Apt. 778
East Barbara, KS 76673",Y,hours
100,Gail Ashley,175-99-1513,"932 John Extensions
Valenciatown, VI 80355",Y,hours
101,Elizabeth Sweeney,629-70-4434,"704 Kelley Green
New Matthewtown, TX 51632",Y,hours
102,Gail Walker,132-15-2332,"15925 Jim Valleys
South Brittney, FM 07057",N,miles
103,Kathleen Robinson,297-28-3079,"303 Carrie Groves Suite 813
East Melissa, UT 97306",N,miles
104,Leon Lopez,554-21-0544,"545 Anna Estate
Katherinebury, OR 98551",N,miles
105,Maria Brady,377-28-4170,"2302 Charles Manors Suite 376
Pamelaborough, SD 33673",Y,hours
106,Sarah Wise DDS,880-81-1754,"82038 Martin Underpass Suite 115
West Jennifer, MN 70745",Y,hours
107,Tammy Arnold,430-88-3498,"93683 Lauren Lodge Apt. 557
Chapmanview, IL 81317",N,miles
108,Monica Torres,640-39-2564,"65752 Leslie View
Leeburgh, DC 15041",N,hours
109,Brent Matthews,848-42-5615,"Unit 4701 Box 3805
DPO AP 69941",N,hours
